ID,Tipo,SKU,"GTIN, UPC, EAN o ISBN",Nombre,Publicado,"¿Está destacado?","Visibilidad en el catálogo","Descripción corta",Descripción,"Día en que empieza el precio rebajado","Día en que termina el precio rebajado","Estado del impuesto","Clase de impuesto",¿Existencias?,Inventario,"Cantidad de bajo inventario","¿Permitir reservas de productos agotados?","¿Vendido individualmente?","Peso (kg)","Longitud (cm)","Anchura (cm)","Altura (cm)","¿Permitir valoraciones de clientes?","Nota de compra","Precio rebajado","Precio normal",Categorías,Etiquetas,"Clase de envío",Imágenes,"Límite de descargas","Días de caducidad de la descarga",Superior,"Productos agrupados","Ventas dirigidas","Ventas cruzadas","URL externa","Texto del botón",Posición,Marcas,"Meta: difusor","Meta: _difusor","Meta: color","Meta: _color","Meta: cobertura","Meta: _cobertura","Meta: control","Meta: _control","Meta: app","Meta: _app","Meta: capacidad","Meta: _capacidad","Meta: cantidad_de_aroma_de_regalo","Meta: _cantidad_de_aroma_de_regalo","Nombre del atributo 1","Valor(es) del atributo 1","Atributo visible 1","Atributo global 1","Meta: notas_de_salida","Meta: _notas_de_salida","Meta: notas_de_corazon","Meta: _notas_de_corazon","Meta: notas_de_fondo","Meta: _notas_de_fondo"
566,variation,AR-MANGO-TROPICAL-250,,"Aroma Mango Tropical - 250 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,125.00,,,,,,,AR-MANGO-TROPICAL,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"250 mL",,1,,,,,,
567,variation,AR-MANGO-TROPICAL-500,,"Aroma Mango Tropical - 500 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,229.00,,,,,,,AR-MANGO-TROPICAL,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"500 mL",,1,,,,,,
568,variation,AR-MANGO-TROPICAL-1L,,"Aroma Mango Tropical - 1 L",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,439.00,,,,,,,AR-MANGO-TROPICAL,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"1 L",,1,,,,,,
569,variation,AR-MATCHA-150,,"Aroma Matcha - 150 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,90.00,,,,,,,AR-MATCHA,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"150 mL",,1,,,,,,
570,variation,AR-MATCHA-250,,"Aroma Matcha - 250 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,125.00,,,,,,,AR-MATCHA,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"250 mL",,1,,,,,,
571,variation,AR-MATCHA-500,,"Aroma Matcha - 500 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,229.00,,,,,,,AR-MATCHA,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"500 mL",,1,,,,,,
572,variation,AR-MATCHA-1L,,"Aroma Matcha - 1 L",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,439.00,,,,,,,AR-MATCHA,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"1 L",,1,,,,,,
573,variation,AR-MOCA-150,,"Aroma Moca - 150 mL",0,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,90.00,,,,,,,AR-MOCA,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"150 mL",,1,,,,,,
574,variation,AR-MOCA-250,,"Aroma Moca - 250 mL",0,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,125.00,,,,,,,AR-MOCA,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"250 mL",,1,,,,,,
575,variation,AR-MOCA-500,,"Aroma Moca - 500 mL",0,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,229.00,,,,,,,AR-MOCA,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"500 mL",,1,,,,,,
576,variation,AR-MOCA-1L,,"Aroma Moca - 1 L",0,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,439.00,,,,,,,AR-MOCA,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"1 L",,1,,,,,,
577,variation,AR-MOONLIGHT-150,,"Aroma Moonlight - 150 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,90.00,,,,,,,AR-MOONLIGHT,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"150 mL",,1,,,,,,
578,variation,AR-MOONLIGHT-250,,"Aroma Moonlight - 250 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,125.00,,,,,,,AR-MOONLIGHT,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"250 mL",,1,,,,,,
579,variation,AR-MOONLIGHT-500,,"Aroma Moonlight - 500 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,229.00,,,,,,,AR-MOONLIGHT,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"500 mL",,1,,,,,,
580,variation,AR-MOONLIGHT-1L,,"Aroma Moonlight - 1 L",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,439.00,,,,,,,AR-MOONLIGHT,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"1 L",,1,,,,,,
581,variable,AR-PASION,,"Aroma Pasión",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Aromas,,,https://vaporis.pruebalucuma.site/wp-content/uploads/2026/06/pasion.png,,,,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"1 L, 150 mL, 250 mL, 500 mL",1,1,"Frutas rojas, mandarina",field_6a3739f9978a5,"Jazmín, rosa intensa",field_6a373a0b978a6,"Almizcle sensual, ámbar",field_6a373a15978a7
582,variable,AR-PASSION-SOUR,,"Aroma Passion Sour",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Aromas,,,https://vaporis.pruebalucuma.site/wp-content/uploads/2026/06/passion-sour.png,,,,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"1 L, 150 mL, 250 mL, 500 mL",1,1,"Maracuyá, lima",field_6a3739f9978a5,"Mango verde, flor de azahar",field_6a373a0b978a6,"Almizcle, azúcar de caña",field_6a373a15978a7
583,variable,AR-PEONIA,,"Aroma Peonia",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Aromas,,,https://vaporis.pruebalucuma.site/wp-content/uploads/2026/06/peonia.png,,,,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"1 L, 150 mL, 250 mL, 500 mL",1,1,"Pera jugosa, pino siberiano",field_6a3739f9978a5,"Peonía, magnolia, muguet",field_6a373a0b978a6,"Cedarwood, vetiver",field_6a373a15978a7
584,variable,AR-PINK-GLOW,,"Aroma Pink Glow",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Aromas,,,https://vaporis.pruebalucuma.site/wp-content/uploads/2026/06/pink-glow.png,,,,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"1 L, 150 mL, 250 mL, 500 mL",1,1,"Sandía fresca, lima dulce",field_6a3739f9978a5,"Rosa blanca, jazmín acuático",field_6a373a0b978a6,"Almizcle rosa, acorde afrutado",field_6a373a15978a7
585,variable,AR-PRIMAVERA,,"Aroma Primavera",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Aromas,,,https://vaporis.pruebalucuma.site/wp-content/uploads/2026/06/primavera.png,,,,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"1 L, 150 mL, 250 mL, 500 mL",1,1,"Fresa, hojas verdes",field_6a3739f9978a5,"Gardenia, violeta",field_6a373a0b978a6,"Madera clara, almizcle",field_6a373a15978a7
586,variable,AR-RED-CARPET,,"Aroma Red Carpet",0,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Aromas,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"1 L, 150 mL, 250 mL, 500 mL",1,1,"Incienso resinoso",field_6a3739f9978a5,"Madera de oud, sándalo",field_6a373a0b978a6,"Patchouli terroso, ámbar",field_6a373a15978a7
587,variation,AR-PASION-150,,"Aroma Pasión - 150 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,90.00,,,,,,,AR-PASION,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"150 mL",,1,,,,,,
588,variation,AR-PASION-250,,"Aroma Pasión - 250 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,125.00,,,,,,,AR-PASION,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"250 mL",,1,,,,,,
589,variation,AR-PASION-500,,"Aroma Pasión - 500 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,229.00,,,,,,,AR-PASION,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"500 mL",,1,,,,,,
590,variation,AR-PASION-1L,,"Aroma Pasión - 1 L",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,439.00,,,,,,,AR-PASION,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"1 L",,1,,,,,,
591,variation,AR-PASSION-SOUR-150,,"Aroma Passion Sour - 150 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,90.00,,,,,,,AR-PASSION-SOUR,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"150 mL",,1,,,,,,
592,variation,AR-PASSION-SOUR-250,,"Aroma Passion Sour - 250 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,125.00,,,,,,,AR-PASSION-SOUR,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"250 mL",,1,,,,,,
593,variation,AR-PASSION-SOUR-500,,"Aroma Passion Sour - 500 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,229.00,,,,,,,AR-PASSION-SOUR,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"500 mL",,1,,,,,,
594,variation,AR-PASSION-SOUR-1L,,"Aroma Passion Sour - 1 L",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,439.00,,,,,,,AR-PASSION-SOUR,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"1 L",,1,,,,,,
595,variation,AR-PEONIA-150,,"Aroma Peonia - 150 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,90.00,,,,,,,AR-PEONIA,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"150 mL",,1,,,,,,
596,variation,AR-PEONIA-250,,"Aroma Peonia - 250 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,125.00,,,,,,,AR-PEONIA,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"250 mL",,1,,,,,,
597,variation,AR-PEONIA-500,,"Aroma Peonia - 500 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,229.00,,,,,,,AR-PEONIA,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"500 mL",,1,,,,,,
598,variation,AR-PEONIA-1L,,"Aroma Peonia - 1 L",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,439.00,,,,,,,AR-PEONIA,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"1 L",,1,,,,,,
599,variation,AR-PINK-GLOW-150,,"Aroma Pink Glow - 150 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,90.00,,,,,,,AR-PINK-GLOW,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"150 mL",,1,,,,,,
600,variation,AR-PINK-GLOW-250,,"Aroma Pink Glow - 250 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,125.00,,,,,,,AR-PINK-GLOW,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"250 mL",,1,,,,,,
601,variation,AR-PINK-GLOW-500,,"Aroma Pink Glow - 500 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,229.00,,,,,,,AR-PINK-GLOW,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"500 mL",,1,,,,,,
602,variation,AR-PINK-GLOW-1L,,"Aroma Pink Glow - 1 L",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,439.00,,,,,,,AR-PINK-GLOW,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"1 L",,1,,,,,,
603,variation,AR-PRIMAVERA-150,,"Aroma Primavera - 150 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,90.00,,,,,,,AR-PRIMAVERA,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"150 mL",,1,,,,,,
604,variation,AR-PRIMAVERA-250,,"Aroma Primavera - 250 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,125.00,,,,,,,AR-PRIMAVERA,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"250 mL",,1,,,,,,
605,variation,AR-PRIMAVERA-500,,"Aroma Primavera - 500 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,229.00,,,,,,,AR-PRIMAVERA,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"500 mL",,1,,,,,,
606,variation,AR-PRIMAVERA-1L,,"Aroma Primavera - 1 L",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,439.00,,,,,,,AR-PRIMAVERA,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"1 L",,1,,,,,,
607,variation,AR-RED-CARPET-150,,"Aroma Red Carpet - 150 mL",0,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,90.00,,,,,,,AR-RED-CARPET,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"150 mL",,1,,,,,,
608,variation,AR-RED-CARPET-250,,"Aroma Red Carpet - 250 mL",0,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,125.00,,,,,,,AR-RED-CARPET,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"250 mL",,1,,,,,,
609,variation,AR-RED-CARPET-500,,"Aroma Red Carpet - 500 mL",0,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,229.00,,,,,,,AR-RED-CARPET,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"500 mL",,1,,,,,,
610,variation,AR-RED-CARPET-1L,,"Aroma Red Carpet - 1 L",0,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,439.00,,,,,,,AR-RED-CARPET,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"1 L",,1,,,,,,
611,variable,AR-ROSA-PASIONAL,,"Aroma Rosa Pasional",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Aromas,,,https://vaporis.pruebalucuma.site/wp-content/uploads/2026/06/Rosa-pasional.png,,,,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"1 L, 150 mL, 250 mL, 500 mL",1,1,"Rosa roja, mandarina",field_6a3739f9978a5,"Violeta, jazmín",field_6a373a0b978a6,"Patchouli, almizcle sensual",field_6a373a15978a7
612,variable,AR-ROSE,,"Aroma Rosé",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Aromas,,,https://vaporis.pruebalucuma.site/wp-content/uploads/2026/06/rose.png,,,,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"1 L, 150 mL, 250 mL, 500 mL",1,1,"Pétalos de rosa roja",field_6a3739f9978a5,"Rosa búlgara, geranio",field_6a373a0b978a6,"Miel, almizcle suave",field_6a373a15978a7
613,variable,AR-RUTA-AROMATICA,,"Aroma Ruta Aromática",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Aromas,,,https://vaporis.pruebalucuma.site/wp-content/uploads/2026/06/ruta-aromatica.png,,,,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"1 L, 150 mL, 250 mL, 500 mL",1,1,"Limón verde, bergamota italiana",field_6a3739f9978a5,"Cedro, almizcle limpio",field_6a373a0b978a6,"Sándalo, ámbar amaderado",field_6a373a15978a7
614,variable,AR-SERENITY,,"Aroma Serenity",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Aromas,,,https://vaporis.pruebalucuma.site/wp-content/uploads/2026/06/serenity.png,,,,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"1 L, 150 mL, 250 mL, 500 mL",1,1,"Albaricoque, manzana, ciruela",field_6a3739f9978a5,"Jazmín, violeta",field_6a373a0b978a6,"Roble leñoso, menta liviana",field_6a373a15978a7
615,variable,AR-SHEA,,"Aroma Shea",0,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Aromas,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"1 L, 150 mL, 250 mL, 500 mL",1,1,"Manzana jugosa, frutos rojos",field_6a3739f9978a5,"Cacao cremoso, flores blancas",field_6a373a0b978a6,"Rosa damascena, vainilla suave",field_6a373a15978a7
616,variable,AR-SOFT-PEAR,,"Aroma Soft Pear",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Aromas,,,https://vaporis.pruebalucuma.site/wp-content/uploads/2026/06/soft-pear.png,,,,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"1 L, 150 mL, 250 mL, 500 mL",1,1,"Pera madura, néctar de durazno",field_6a3739f9978a5,"Flor de azahar, jazmín",field_6a373a0b978a6,"Ámbar dorado, vainilla",field_6a373a15978a7
617,variation,AR-ROSA-PASIONAL-150,,"Aroma Rosa Pasional - 150 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,90.00,,,,,,,AR-ROSA-PASIONAL,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"150 mL",,1,,,,,,
618,variation,AR-ROSA-PASIONAL-250,,"Aroma Rosa Pasional - 250 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,125.00,,,,,,,AR-ROSA-PASIONAL,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"250 mL",,1,,,,,,
619,variation,AR-ROSA-PASIONAL-500,,"Aroma Rosa Pasional - 500 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,229.00,,,,,,,AR-ROSA-PASIONAL,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"500 mL",,1,,,,,,
620,variation,AR-ROSA-PASIONAL-1L,,"Aroma Rosa Pasional - 1 L",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,439.00,,,,,,,AR-ROSA-PASIONAL,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"1 L",,1,,,,,,
621,variation,AR-ROSE-150,,"Aroma Rosé - 150 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,90.00,,,,,,,AR-ROSE,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"150 mL",,1,,,,,,
622,variation,AR-ROSE-250,,"Aroma Rosé - 250 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,125.00,,,,,,,AR-ROSE,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"250 mL",,1,,,,,,
623,variation,AR-ROSE-500,,"Aroma Rosé - 500 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,229.00,,,,,,,AR-ROSE,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"500 mL",,1,,,,,,
624,variation,AR-ROSE-1L,,"Aroma Rosé - 1 L",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,439.00,,,,,,,AR-ROSE,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"1 L",,1,,,,,,
625,variation,AR-RUTA-AROMATICA-150,,"Aroma Ruta Aromática - 150 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,90.00,,,,,,,AR-RUTA-AROMATICA,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"150 mL",,1,,,,,,
626,variation,AR-RUTA-AROMATICA-250,,"Aroma Ruta Aromática - 250 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,125.00,,,,,,,AR-RUTA-AROMATICA,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"250 mL",,1,,,,,,
627,variation,AR-RUTA-AROMATICA-500,,"Aroma Ruta Aromática - 500 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,229.00,,,,,,,AR-RUTA-AROMATICA,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"500 mL",,1,,,,,,
628,variation,AR-RUTA-AROMATICA-1L,,"Aroma Ruta Aromática - 1 L",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,439.00,,,,,,,AR-RUTA-AROMATICA,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"1 L",,1,,,,,,
629,variation,AR-SERENITY-150,,"Aroma Serenity - 150 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,90.00,,,,,,,AR-SERENITY,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"150 mL",,1,,,,,,
630,variation,AR-SERENITY-250,,"Aroma Serenity - 250 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,125.00,,,,,,,AR-SERENITY,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"250 mL",,1,,,,,,
631,variation,AR-SERENITY-500,,"Aroma Serenity - 500 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,229.00,,,,,,,AR-SERENITY,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"500 mL",,1,,,,,,
632,variation,AR-SERENITY-1L,,"Aroma Serenity - 1 L",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,439.00,,,,,,,AR-SERENITY,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"1 L",,1,,,,,,
633,variation,AR-SHEA-150,,"Aroma Shea - 150 mL",0,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,90.00,,,,,,,AR-SHEA,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"150 mL",,1,,,,,,
634,variation,AR-SHEA-250,,"Aroma Shea - 250 mL",0,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,125.00,,,,,,,AR-SHEA,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"250 mL",,1,,,,,,
635,variation,AR-SHEA-500,,"Aroma Shea - 500 mL",0,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,229.00,,,,,,,AR-SHEA,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"500 mL",,1,,,,,,
636,variation,AR-SHEA-1L,,"Aroma Shea - 1 L",0,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,439.00,,,,,,,AR-SHEA,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"1 L",,1,,,,,,
637,variation,AR-SOFT-PEAR-150,,"Aroma Soft Pear - 150 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,90.00,,,,,,,AR-SOFT-PEAR,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"150 mL",,1,,,,,,
638,variation,AR-SOFT-PEAR-250,,"Aroma Soft Pear - 250 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,125.00,,,,,,,AR-SOFT-PEAR,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"250 mL",,1,,,,,,
639,variation,AR-SOFT-PEAR-500,,"Aroma Soft Pear - 500 mL",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,229.00,,,,,,,AR-SOFT-PEAR,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"500 mL",,1,,,,,,
640,variation,AR-SOFT-PEAR-1L,,"Aroma Soft Pear - 1 L",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,439.00,,,,,,,AR-SOFT-PEAR,,,,,,0,,,,,,,,,,,,,,,,Capacidad,"1 L",,1,,,,,,
